PROKKA_ERR479183_bin.12.faa_PNJLDFCH_00334	e4be34183fe7e14b004481ae7327b09b	240	Gene3D	G3DSA:3.90.550.10	Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A	1	235	2.3E-50	T	10-12-2025	IPR029044	Nucleotide-diphospho-sugar transferases	-	-
PROKKA_ERR479183_bin.12.faa_PNJLDFCH_00334	e4be34183fe7e14b004481ae7327b09b	240	PANTHER	PTHR21485	HAD SUPERFAMILY MEMBERS CMAS AND KDSC	2	232	2.5E-38	T	10-12-2025	IPR050793	CMP-NeuNAc synthase	-	-
PROKKA_ERR479183_bin.12.faa_PNJLDFCH_00334	e4be34183fe7e14b004481ae7327b09b	240	Pfam	PF02348	Cytidylyltransferase	7	192	6.7E-11	T	10-12-2025	IPR003329	Acylneuraminate cytidylyltransferase	-	-
PROKKA_ERR479183_bin.12.faa_PNJLDFCH_00334	e4be34183fe7e14b004481ae7327b09b	240	SUPERFAMILY	SSF53448	Nucleotide-diphospho-sugar transferases	1	235	3.85E-39	T	10-12-2025	IPR029044	Nucleotide-diphospho-sugar transferases	-	-
PROKKA_ERR479183_bin.12.faa_PNJLDFCH_00334	e4be34183fe7e14b004481ae7327b09b	240	CDD	cd02513	CMP-NeuAc_Synthase	2	231	1.55616E-67	T	10-12-2025	-	-	-	-
PROKKA_ERR479184_bin.7.faa_PLNANCKB_00339	e4be34183fe7e14b004481ae7327b09b	240	Gene3D	G3DSA:3.90.550.10	Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A	1	235	2.3E-50	T	10-12-2025	IPR029044	Nucleotide-diphospho-sugar transferases	-	-
PROKKA_ERR479184_bin.7.faa_PLNANCKB_00339	e4be34183fe7e14b004481ae7327b09b	240	PANTHER	PTHR21485	HAD SUPERFAMILY MEMBERS CMAS AND KDSC	2	232	2.5E-38	T	10-12-2025	IPR050793	CMP-NeuNAc synthase	-	-
PROKKA_ERR479184_bin.7.faa_PLNANCKB_00339	e4be34183fe7e14b004481ae7327b09b	240	Pfam	PF02348	Cytidylyltransferase	7	192	6.7E-11	T	10-12-2025	IPR003329	Acylneuraminate cytidylyltransferase	-	-
PROKKA_ERR479184_bin.7.faa_PLNANCKB_00339	e4be34183fe7e14b004481ae7327b09b	240	SUPERFAMILY	SSF53448	Nucleotide-diphospho-sugar transferases	1	235	3.85E-39	T	10-12-2025	IPR029044	Nucleotide-diphospho-sugar transferases	-	-
PROKKA_ERR479184_bin.7.faa_PLNANCKB_00339	e4be34183fe7e14b004481ae7327b09b	240	CDD	cd02513	CMP-NeuAc_Synthase	2	231	1.55616E-67	T	10-12-2025	-	-	-	-
PROKKA_ERR479285_bin.5.faa_OGCAHEHO_01203	33a5f1591eb28a378bf6879988e4a745	244	PANTHER	PTHR42866	3-DEOXY-MANNO-OCTULOSONATE CYTIDYLYLTRANSFERASE	2	240	7.3E-76	T	10-12-2025	-	-	-	-
PROKKA_ERR479285_bin.5.faa_OGCAHEHO_01203	33a5f1591eb28a378bf6879988e4a745	244	NCBIfam	NF003950	3-deoxy-manno-octulosonate cytidylyltransferase	1	242	2.0E-81	T	10-12-2025	-	-	-	-
PROKKA_ERR479285_bin.5.faa_OGCAHEHO_01203	33a5f1591eb28a378bf6879988e4a745	244	CDD	cd02517	CMP-KDO-Synthetase	2	238	0.0	T	10-12-2025	IPR004528	3-deoxy-D-manno-octulosonate cytidylyltransferase	-	-
PROKKA_ERR479285_bin.5.faa_OGCAHEHO_01203	33a5f1591eb28a378bf6879988e4a745	244	NCBIfam	NF009905	3-deoxy-manno-octulosonate cytidylyltransferase	1	241	5.1E-89	T	10-12-2025	-	-	-	-
PROKKA_ERR479285_bin.5.faa_OGCAHEHO_01203	33a5f1591eb28a378bf6879988e4a745	244	NCBIfam	TIGR00466	3-deoxy-manno-octulosonate cytidylyltransferase	1	232	1.7E-71	T	10-12-2025	IPR004528	3-deoxy-D-manno-octulosonate cytidylyltransferase	-	-
PROKKA_ERR479285_bin.5.faa_OGCAHEHO_01203	33a5f1591eb28a378bf6879988e4a745	244	Gene3D	G3DSA:3.90.550.10	Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A	1	243	2.7E-90	T	10-12-2025	IPR029044	Nucleotide-diphospho-sugar transferases	-	-
PROKKA_ERR479285_bin.5.faa_OGCAHEHO_01203	33a5f1591eb28a378bf6879988e4a745	244	NCBIfam	NF003952	3-deoxy-manno-octulosonate cytidylyltransferase	1	242	8.7E-95	T	10-12-2025	-	-	-	-
PROKKA_ERR479285_bin.5.faa_OGCAHEHO_01203	33a5f1591eb28a378bf6879988e4a745	244	Pfam	PF02348	Cytidylyltransferase	5	214	3.9E-57	T	10-12-2025	IPR003329	Acylneuraminate cytidylyltransferase	-	-
PROKKA_ERR479285_bin.5.faa_OGCAHEHO_01203	33a5f1591eb28a378bf6879988e4a745	244	SUPERFAMILY	SSF53448	Nucleotide-diphospho-sugar transferases	1	242	6.84E-63	T	10-12-2025	IPR029044	Nucleotide-diphospho-sugar transferases	-	-
PROKKA_ERR479285_bin.5.faa_OGCAHEHO_01203	33a5f1591eb28a378bf6879988e4a745	244	Hamap	MF_00057	8-amino-3,8-dideoxy-manno-octulosonate cytidylyltransferase [kdsB].	1	240	41.664543	T	10-12-2025	IPR004528	3-deoxy-D-manno-octulosonate cytidylyltransferase	-	-
PROKKA_ERR479084_bin.39.faa_PBIDAFEN_02435	f2fa1f4cf3b3806edf642041ebb69b58	252	NCBIfam	NF003952	3-deoxy-manno-octulosonate cytidylyltransferase	6	251	4.2E-92	T	10-12-2025	-	-	-	-
PROKKA_ERR479084_bin.39.faa_PBIDAFEN_02435	f2fa1f4cf3b3806edf642041ebb69b58	252	CDD	cd02517	CMP-KDO-Synthetase	8	250	0.0	T	10-12-2025	IPR004528	3-deoxy-D-manno-octulosonate cytidylyltransferase	-	-
PROKKA_ERR479084_bin.39.faa_PBIDAFEN_02435	f2fa1f4cf3b3806edf642041ebb69b58	252	PANTHER	PTHR42866	3-DEOXY-MANNO-OCTULOSONATE CYTIDYLYLTRANSFERASE	7	251	2.3E-69	T	10-12-2025	-	-	-	-
PROKKA_ERR479084_bin.39.faa_PBIDAFEN_02435	f2fa1f4cf3b3806edf642041ebb69b58	252	Hamap	MF_00057	8-amino-3,8-dideoxy-manno-octulosonate cytidylyltransferase [kdsB].	5	252	38.169685	T	10-12-2025	IPR004528	3-deoxy-D-manno-octulosonate cytidylyltransferase	-	-
PROKKA_ERR479084_bin.39.faa_PBIDAFEN_02435	f2fa1f4cf3b3806edf642041ebb69b58	252	NCBIfam	TIGR00466	3-deoxy-manno-octulosonate cytidylyltransferase	8	245	2.4E-64	T	10-12-2025	IPR004528	3-deoxy-D-manno-octulosonate cytidylyltransferase	-	-
PROKKA_ERR479084_bin.39.faa_PBIDAFEN_02435	f2fa1f4cf3b3806edf642041ebb69b58	252	Gene3D	G3DSA:3.90.550.10	Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A	7	252	3.1E-85	T	10-12-2025	IPR029044	Nucleotide-diphospho-sugar transferases	-	-
PROKKA_ERR479084_bin.39.faa_PBIDAFEN_02435	f2fa1f4cf3b3806edf642041ebb69b58	252	NCBIfam	NF009905	3-deoxy-manno-octulosonate cytidylyltransferase	6	251	1.9E-87	T	10-12-2025	-	-	-	-
PROKKA_ERR479084_bin.39.faa_PBIDAFEN_02435	f2fa1f4cf3b3806edf642041ebb69b58	252	Pfam	PF02348	Cytidylyltransferase	9	226	1.5E-51	T	10-12-2025	IPR003329	Acylneuraminate cytidylyltransferase	-	-
PROKKA_ERR479084_bin.39.faa_PBIDAFEN_02435	f2fa1f4cf3b3806edf642041ebb69b58	252	NCBIfam	NF003950	3-deoxy-manno-octulosonate cytidylyltransferase	7	251	6.4E-78	T	10-12-2025	-	-	-	-
PROKKA_ERR479084_bin.39.faa_PBIDAFEN_02435	f2fa1f4cf3b3806edf642041ebb69b58	252	SUPERFAMILY	SSF53448	Nucleotide-diphospho-sugar transferases	8	251	4.06E-60	T	10-12-2025	IPR029044	Nucleotide-diphospho-sugar transferases	-	-
PROKKA_ERR479126_bin.9.faa_CHIGCEGI_00503	cab07205dc2399e596e72e4e5b5367ce	257	PANTHER	PTHR21485	HAD SUPERFAMILY MEMBERS CMAS AND KDSC	7	249	5.2E-27	T	10-12-2025	IPR050793	CMP-NeuNAc synthase	-	-
PROKKA_ERR479126_bin.9.faa_CHIGCEGI_00503	cab07205dc2399e596e72e4e5b5367ce	257	Pfam	PF02348	Cytidylyltransferase	10	150	6.4E-6	T	10-12-2025	IPR003329	Acylneuraminate cytidylyltransferase	-	-
PROKKA_ERR479126_bin.9.faa_CHIGCEGI_00503	cab07205dc2399e596e72e4e5b5367ce	257	CDD	cd02513	CMP-NeuAc_Synthase	2	236	4.79795E-51	T	10-12-2025	-	-	-	-
PROKKA_ERR479126_bin.9.faa_CHIGCEGI_00503	cab07205dc2399e596e72e4e5b5367ce	257	Gene3D	G3DSA:3.90.550.10	Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A	2	241	3.7E-41	T	10-12-2025	IPR029044	Nucleotide-diphospho-sugar transferases	-	-
PROKKA_ERR479126_bin.9.faa_CHIGCEGI_00503	cab07205dc2399e596e72e4e5b5367ce	257	SUPERFAMILY	SSF53448	Nucleotide-diphospho-sugar transferases	1	235	5.63E-24	T	10-12-2025	IPR029044	Nucleotide-diphospho-sugar transferases	-	-
PROKKA_ERR479284_bin.21.faa_HIHPAEIJ_00161	f93b1150fb3ee1ae4fa0bc49bff673a2	250	Pfam	PF02348	Cytidylyltransferase	6	222	2.3E-50	T	10-12-2025	IPR003329	Acylneuraminate cytidylyltransferase	-	-
PROKKA_ERR479284_bin.21.faa_HIHPAEIJ_00161	f93b1150fb3ee1ae4fa0bc49bff673a2	250	Hamap	MF_00057	8-amino-3,8-dideoxy-manno-octulosonate cytidylyltransferase [kdsB].	2	248	35.98687	T	10-12-2025	IPR004528	3-deoxy-D-manno-octulosonate cytidylyltransferase	-	-
PROKKA_ERR479284_bin.21.faa_HIHPAEIJ_00161	f93b1150fb3ee1ae4fa0bc49bff673a2	250	NCBIfam	NF009905	3-deoxy-manno-octulosonate cytidylyltransferase	3	248	6.4E-84	T	10-12-2025	-	-	-	-
PROKKA_ERR479284_bin.21.faa_HIHPAEIJ_00161	f93b1150fb3ee1ae4fa0bc49bff673a2	250	NCBIfam	NF003952	3-deoxy-manno-octulosonate cytidylyltransferase	3	248	9.8E-92	T	10-12-2025	-	-	-	-
PROKKA_ERR479284_bin.21.faa_HIHPAEIJ_00161	f93b1150fb3ee1ae4fa0bc49bff673a2	250	CDD	cd02517	CMP-KDO-Synthetase	3	246	0.0	T	10-12-2025	IPR004528	3-deoxy-D-manno-octulosonate cytidylyltransferase	-	-
PROKKA_ERR479284_bin.21.faa_HIHPAEIJ_00161	f93b1150fb3ee1ae4fa0bc49bff673a2	250	PANTHER	PTHR42866	3-DEOXY-MANNO-OCTULOSONATE CYTIDYLYLTRANSFERASE	3	248	2.0E-68	T	10-12-2025	-	-	-	-
PROKKA_ERR479284_bin.21.faa_HIHPAEIJ_00161	f93b1150fb3ee1ae4fa0bc49bff673a2	250	Gene3D	G3DSA:3.90.550.10	Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A	7	248	6.0E-80	T	10-12-2025	IPR029044	Nucleotide-diphospho-sugar transferases	-	-
PROKKA_ERR479284_bin.21.faa_HIHPAEIJ_00161	f93b1150fb3ee1ae4fa0bc49bff673a2	250	NCBIfam	NF003950	3-deoxy-manno-octulosonate cytidylyltransferase	4	248	8.4E-71	T	10-12-2025	-	-	-	-
PROKKA_ERR479284_bin.21.faa_HIHPAEIJ_00161	f93b1150fb3ee1ae4fa0bc49bff673a2	250	NCBIfam	TIGR00466	3-deoxy-manno-octulosonate cytidylyltransferase	4	241	7.0E-59	T	10-12-2025	IPR004528	3-deoxy-D-manno-octulosonate cytidylyltransferase	-	-
PROKKA_ERR479284_bin.21.faa_HIHPAEIJ_00161	f93b1150fb3ee1ae4fa0bc49bff673a2	250	SUPERFAMILY	SSF53448	Nucleotide-diphospho-sugar transferases	3	247	2.1E-52	T	10-12-2025	IPR029044	Nucleotide-diphospho-sugar transferases	-	-
PROKKA_ERR479417_bin.7.faa_OGCDPNAJ_02126	34b169937928f00e014833800a200c57	249	NCBIfam	NF009905	3-deoxy-manno-octulosonate cytidylyltransferase	9	245	1.8E-82	T	10-12-2025	-	-	-	-
PROKKA_ERR479417_bin.7.faa_OGCDPNAJ_02126	34b169937928f00e014833800a200c57	249	CDD	cd02517	CMP-KDO-Synthetase	9	244	0.0	T	10-12-2025	IPR004528	3-deoxy-D-manno-octulosonate cytidylyltransferase	-	-
PROKKA_ERR479417_bin.7.faa_OGCDPNAJ_02126	34b169937928f00e014833800a200c57	249	Hamap	MF_00057	8-amino-3,8-dideoxy-manno-octulosonate cytidylyltransferase [kdsB].	7	246	39.693539	T	10-12-2025	IPR004528	3-deoxy-D-manno-octulosonate cytidylyltransferase	-	-
PROKKA_ERR479417_bin.7.faa_OGCDPNAJ_02126	34b169937928f00e014833800a200c57	249	NCBIfam	NF003952	3-deoxy-manno-octulosonate cytidylyltransferase	8	246	6.3E-88	T	10-12-2025	-	-	-	-
PROKKA_ERR479417_bin.7.faa_OGCDPNAJ_02126	34b169937928f00e014833800a200c57	249	NCBIfam	NF003950	3-deoxy-manno-octulosonate cytidylyltransferase	9	246	2.5E-78	T	10-12-2025	-	-	-	-
PROKKA_ERR479417_bin.7.faa_OGCDPNAJ_02126	34b169937928f00e014833800a200c57	249	Gene3D	G3DSA:3.90.550.10	Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A	12	248	2.0E-88	T	10-12-2025	IPR029044	Nucleotide-diphospho-sugar transferases	-	-
PROKKA_ERR479417_bin.7.faa_OGCDPNAJ_02126	34b169937928f00e014833800a200c57	249	NCBIfam	TIGR00466	3-deoxy-manno-octulosonate cytidylyltransferase	12	237	4.6E-68	T	10-12-2025	IPR004528	3-deoxy-D-manno-octulosonate cytidylyltransferase	-	-
PROKKA_ERR479417_bin.7.faa_OGCDPNAJ_02126	34b169937928f00e014833800a200c57	249	SUPERFAMILY	SSF53448	Nucleotide-diphospho-sugar transferases	9	247	2.48E-61	T	10-12-2025	IPR029044	Nucleotide-diphospho-sugar transferases	-	-
PROKKA_ERR479417_bin.7.faa_OGCDPNAJ_02126	34b169937928f00e014833800a200c57	249	PANTHER	PTHR42866	3-DEOXY-MANNO-OCTULOSONATE CYTIDYLYLTRANSFERASE	8	245	6.6E-73	T	10-12-2025	-	-	-	-
PROKKA_ERR479417_bin.7.faa_OGCDPNAJ_02126	34b169937928f00e014833800a200c57	249	Pfam	PF02348	Cytidylyltransferase	10	220	4.0E-57	T	10-12-2025	IPR003329	Acylneuraminate cytidylyltransferase	-	-
PROKKA_ERR479135_bin.4.faa_JAEFGELH_01730	34b169937928f00e014833800a200c57	249	NCBIfam	NF009905	3-deoxy-manno-octulosonate cytidylyltransferase	9	245	1.8E-82	T	10-12-2025	-	-	-	-
PROKKA_ERR479135_bin.4.faa_JAEFGELH_01730	34b169937928f00e014833800a200c57	249	CDD	cd02517	CMP-KDO-Synthetase	9	244	0.0	T	10-12-2025	IPR004528	3-deoxy-D-manno-octulosonate cytidylyltransferase	-	-
PROKKA_ERR479135_bin.4.faa_JAEFGELH_01730	34b169937928f00e014833800a200c57	249	Hamap	MF_00057	8-amino-3,8-dideoxy-manno-octulosonate cytidylyltransferase [kdsB].	7	246	39.693539	T	10-12-2025	IPR004528	3-deoxy-D-manno-octulosonate cytidylyltransferase	-	-
PROKKA_ERR479135_bin.4.faa_JAEFGELH_01730	34b169937928f00e014833800a200c57	249	NCBIfam	NF003952	3-deoxy-manno-octulosonate cytidylyltransferase	8	246	6.3E-88	T	10-12-2025	-	-	-	-
PROKKA_ERR479135_bin.4.faa_JAEFGELH_01730	34b169937928f00e014833800a200c57	249	NCBIfam	NF003950	3-deoxy-manno-octulosonate cytidylyltransferase	9	246	2.5E-78	T	10-12-2025	-	-	-	-
PROKKA_ERR479135_bin.4.faa_JAEFGELH_01730	34b169937928f00e014833800a200c57	249	Gene3D	G3DSA:3.90.550.10	Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A	12	248	2.0E-88	T	10-12-2025	IPR029044	Nucleotide-diphospho-sugar transferases	-	-
PROKKA_ERR479135_bin.4.faa_JAEFGELH_01730	34b169937928f00e014833800a200c57	249	NCBIfam	TIGR00466	3-deoxy-manno-octulosonate cytidylyltransferase	12	237	4.6E-68	T	10-12-2025	IPR004528	3-deoxy-D-manno-octulosonate cytidylyltransferase	-	-
PROKKA_ERR479135_bin.4.faa_JAEFGELH_01730	34b169937928f00e014833800a200c57	249	SUPERFAMILY	SSF53448	Nucleotide-diphospho-sugar transferases	9	247	2.48E-61	T	10-12-2025	IPR029044	Nucleotide-diphospho-sugar transferases	-	-
PROKKA_ERR479135_bin.4.faa_JAEFGELH_01730	34b169937928f00e014833800a200c57	249	PANTHER	PTHR42866	3-DEOXY-MANNO-OCTULOSONATE CYTIDYLYLTRANSFERASE	8	245	6.6E-73	T	10-12-2025	-	-	-	-
PROKKA_ERR479135_bin.4.faa_JAEFGELH_01730	34b169937928f00e014833800a200c57	249	Pfam	PF02348	Cytidylyltransferase	10	220	4.0E-57	T	10-12-2025	IPR003329	Acylneuraminate cytidylyltransferase	-	-
PROKKA_ERR479080_bin.12.faa_OEHNFKGF_02047	6a1531be287367ab8fc5ad402d01f0aa	532	CDD	cd02513	CMP-NeuAc_Synthase	2	211	6.73082E-69	T	10-12-2025	-	-	-	-
PROKKA_ERR479080_bin.12.faa_OEHNFKGF_02047	6a1531be287367ab8fc5ad402d01f0aa	532	Pfam	PF02348	Cytidylyltransferase	5	222	3.3E-23	T	10-12-2025	IPR003329	Acylneuraminate cytidylyltransferase	-	-
PROKKA_ERR479080_bin.12.faa_OEHNFKGF_02047	6a1531be287367ab8fc5ad402d01f0aa	532	Gene3D	G3DSA:3.40.50.2000	Glycogen Phosphorylase B;	353	483	4.0E-27	T	10-12-2025	-	-	-	-
PROKKA_ERR479080_bin.12.faa_OEHNFKGF_02047	6a1531be287367ab8fc5ad402d01f0aa	532	PANTHER	PTHR21485	HAD SUPERFAMILY MEMBERS CMAS AND KDSC	2	216	6.3E-52	T	10-12-2025	IPR050793	CMP-NeuNAc synthase	-	-
PROKKA_ERR479080_bin.12.faa_OEHNFKGF_02047	6a1531be287367ab8fc5ad402d01f0aa	532	SUPERFAMILY	SSF53756	UDP-Glycosyltransferase/glycogen phosphorylase	263	483	2.57E-8	T	10-12-2025	-	-	-	-
PROKKA_ERR479080_bin.12.faa_OEHNFKGF_02047	6a1531be287367ab8fc5ad402d01f0aa	532	Gene3D	G3DSA:3.40.50.11190	-	217	351	1.6E-14	T	10-12-2025	-	-	-	-
PROKKA_ERR479080_bin.12.faa_OEHNFKGF_02047	6a1531be287367ab8fc5ad402d01f0aa	532	SUPERFAMILY	SSF53448	Nucleotide-diphospho-sugar transferases	1	215	2.7E-43	T	10-12-2025	IPR029044	Nucleotide-diphospho-sugar transferases	-	-
PROKKA_ERR479080_bin.12.faa_OEHNFKGF_02047	6a1531be287367ab8fc5ad402d01f0aa	532	Gene3D	G3DSA:3.90.550.10	Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A	1	216	2.0E-60	T	10-12-2025	IPR029044	Nucleotide-diphospho-sugar transferases	-	-
PROKKA_ERR479222_bin.3.faa_OOJEKPDC_00545	a0787eb3752e4803795b0637a8e3fa11	229	Gene3D	G3DSA:3.90.550.10	Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A	1	228	1.4E-63	T	10-12-2025	IPR029044	Nucleotide-diphospho-sugar transferases	-	-
PROKKA_ERR479222_bin.3.faa_OOJEKPDC_00545	a0787eb3752e4803795b0637a8e3fa11	229	CDD	cd02513	CMP-NeuAc_Synthase	2	224	4.68856E-90	T	10-12-2025	-	-	-	-
PROKKA_ERR479222_bin.3.faa_OOJEKPDC_00545	a0787eb3752e4803795b0637a8e3fa11	229	Pfam	PF02348	Cytidylyltransferase	5	198	3.7E-20	T	10-12-2025	IPR003329	Acylneuraminate cytidylyltransferase	-	-
PROKKA_ERR479222_bin.3.faa_OOJEKPDC_00545	a0787eb3752e4803795b0637a8e3fa11	229	SUPERFAMILY	SSF53448	Nucleotide-diphospho-sugar transferases	1	226	2.21E-54	T	10-12-2025	IPR029044	Nucleotide-diphospho-sugar transferases	-	-
PROKKA_ERR479222_bin.3.faa_OOJEKPDC_00545	a0787eb3752e4803795b0637a8e3fa11	229	PANTHER	PTHR21485	HAD SUPERFAMILY MEMBERS CMAS AND KDSC	2	224	2.0E-46	T	10-12-2025	IPR050793	CMP-NeuNAc synthase	-	-
PROKKA_ERR479219_bin.4.faa_LKGLBGHH_03330	a0787eb3752e4803795b0637a8e3fa11	229	Gene3D	G3DSA:3.90.550.10	Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A	1	228	1.4E-63	T	10-12-2025	IPR029044	Nucleotide-diphospho-sugar transferases	-	-
PROKKA_ERR479219_bin.4.faa_LKGLBGHH_03330	a0787eb3752e4803795b0637a8e3fa11	229	CDD	cd02513	CMP-NeuAc_Synthase	2	224	4.68856E-90	T	10-12-2025	-	-	-	-
PROKKA_ERR479219_bin.4.faa_LKGLBGHH_03330	a0787eb3752e4803795b0637a8e3fa11	229	Pfam	PF02348	Cytidylyltransferase	5	198	3.7E-20	T	10-12-2025	IPR003329	Acylneuraminate cytidylyltransferase	-	-
PROKKA_ERR479219_bin.4.faa_LKGLBGHH_03330	a0787eb3752e4803795b0637a8e3fa11	229	SUPERFAMILY	SSF53448	Nucleotide-diphospho-sugar transferases	1	226	2.21E-54	T	10-12-2025	IPR029044	Nucleotide-diphospho-sugar transferases	-	-
PROKKA_ERR479219_bin.4.faa_LKGLBGHH_03330	a0787eb3752e4803795b0637a8e3fa11	229	PANTHER	PTHR21485	HAD SUPERFAMILY MEMBERS CMAS AND KDSC	2	224	2.0E-46	T	10-12-2025	IPR050793	CMP-NeuNAc synthase	-	-
PROKKA_ERR479174_bin.16.faa_NEONMOCC_00198	ae54ae5143647a2b252aad6c1df1308f	250	Gene3D	G3DSA:3.90.550.10	Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A	1	248	3.1E-80	T	10-12-2025	IPR029044	Nucleotide-diphospho-sugar transferases	-	-
PROKKA_ERR479174_bin.16.faa_NEONMOCC_00198	ae54ae5143647a2b252aad6c1df1308f	250	SUPERFAMILY	SSF53448	Nucleotide-diphospho-sugar transferases	1	248	7.27E-57	T	10-12-2025	IPR029044	Nucleotide-diphospho-sugar transferases	-	-
PROKKA_ERR479174_bin.16.faa_NEONMOCC_00198	ae54ae5143647a2b252aad6c1df1308f	250	NCBIfam	NF003952	3-deoxy-manno-octulosonate cytidylyltransferase	1	248	1.5E-89	T	10-12-2025	-	-	-	-
PROKKA_ERR479174_bin.16.faa_NEONMOCC_00198	ae54ae5143647a2b252aad6c1df1308f	250	Pfam	PF02348	Cytidylyltransferase	4	221	2.3E-48	T	10-12-2025	IPR003329	Acylneuraminate cytidylyltransferase	-	-
PROKKA_ERR479174_bin.16.faa_NEONMOCC_00198	ae54ae5143647a2b252aad6c1df1308f	250	NCBIfam	NF003950	3-deoxy-manno-octulosonate cytidylyltransferase	1	248	2.7E-69	T	10-12-2025	-	-	-	-
PROKKA_ERR479174_bin.16.faa_NEONMOCC_00198	ae54ae5143647a2b252aad6c1df1308f	250	NCBIfam	NF009905	3-deoxy-manno-octulosonate cytidylyltransferase	1	248	2.2E-81	T	10-12-2025	-	-	-	-
PROKKA_ERR479174_bin.16.faa_NEONMOCC_00198	ae54ae5143647a2b252aad6c1df1308f	250	NCBIfam	TIGR00466	3-deoxy-manno-octulosonate cytidylyltransferase	1	239	1.2E-60	T	10-12-2025	IPR004528	3-deoxy-D-manno-octulosonate cytidylyltransferase	-	-
PROKKA_ERR479174_bin.16.faa_NEONMOCC_00198	ae54ae5143647a2b252aad6c1df1308f	250	CDD	cd02517	CMP-KDO-Synthetase	2	242	8.7826E-129	T	10-12-2025	IPR004528	3-deoxy-D-manno-octulosonate cytidylyltransferase	-	-
PROKKA_ERR479174_bin.16.faa_NEONMOCC_00198	ae54ae5143647a2b252aad6c1df1308f	250	PANTHER	PTHR42866	3-DEOXY-MANNO-OCTULOSONATE CYTIDYLYLTRANSFERASE	2	245	7.8E-66	T	10-12-2025	-	-	-	-
PROKKA_ERR479014_bin.10.faa_AAIOFNAJ_00272	faa32672c0b0495d0b61995c1762aa81	256	NCBIfam	TIGR00466	3-deoxy-manno-octulosonate cytidylyltransferase	1	243	9.3E-62	T	10-12-2025	IPR004528	3-deoxy-D-manno-octulosonate cytidylyltransferase	-	-
PROKKA_ERR479014_bin.10.faa_AAIOFNAJ_00272	faa32672c0b0495d0b61995c1762aa81	256	Hamap	MF_00057	8-amino-3,8-dideoxy-manno-octulosonate cytidylyltransferase [kdsB].	1	251	37.410702	T	10-12-2025	IPR004528	3-deoxy-D-manno-octulosonate cytidylyltransferase	-	-
PROKKA_ERR479014_bin.10.faa_AAIOFNAJ_00272	faa32672c0b0495d0b61995c1762aa81	256	Pfam	PF02348	Cytidylyltransferase	5	225	7.6E-50	T	10-12-2025	IPR003329	Acylneuraminate cytidylyltransferase	-	-
PROKKA_ERR479014_bin.10.faa_AAIOFNAJ_00272	faa32672c0b0495d0b61995c1762aa81	256	CDD	cd02517	CMP-KDO-Synthetase	2	249	1.07682E-121	T	10-12-2025	IPR004528	3-deoxy-D-manno-octulosonate cytidylyltransferase	-	-
PROKKA_ERR479014_bin.10.faa_AAIOFNAJ_00272	faa32672c0b0495d0b61995c1762aa81	256	PANTHER	PTHR42866	3-DEOXY-MANNO-OCTULOSONATE CYTIDYLYLTRANSFERASE	2	250	5.8E-62	T	10-12-2025	-	-	-	-
PROKKA_ERR479014_bin.10.faa_AAIOFNAJ_00272	faa32672c0b0495d0b61995c1762aa81	256	SUPERFAMILY	SSF53448	Nucleotide-diphospho-sugar transferases	1	251	1.27E-54	T	10-12-2025	IPR029044	Nucleotide-diphospho-sugar transferases	-	-
PROKKA_ERR479014_bin.10.faa_AAIOFNAJ_00272	faa32672c0b0495d0b61995c1762aa81	256	NCBIfam	NF003950	3-deoxy-manno-octulosonate cytidylyltransferase	1	252	9.7E-70	T	10-12-2025	-	-	-	-
PROKKA_ERR479014_bin.10.faa_AAIOFNAJ_00272	faa32672c0b0495d0b61995c1762aa81	256	NCBIfam	NF009905	3-deoxy-manno-octulosonate cytidylyltransferase	1	251	2.3E-78	T	10-12-2025	-	-	-	-
PROKKA_ERR479014_bin.10.faa_AAIOFNAJ_00272	faa32672c0b0495d0b61995c1762aa81	256	NCBIfam	NF003952	3-deoxy-manno-octulosonate cytidylyltransferase	1	251	1.9E-88	T	10-12-2025	-	-	-	-
