PROKKA_ERR478985_bin.4.faa_PKLAMJHL_00066	4cc0bc28ba35203007a97fd0e2468395	138	Pfam	PF07922	Glycosyltransferase family 52	4	110	2.4E-11	T	10-12-2025	IPR012477	Glycosyltransferase family 52	-	-
PROKKA_ERR478985_bin.4.faa_PKLAMJHL_00066	4cc0bc28ba35203007a97fd0e2468395	138	Gene3D	G3DSA:3.40.50.11110	-	3	137	1.6E-12	T	10-12-2025	-	-	-	-
PROKKA_ERR478984_bin.9.faa_ODGKJLEI_01096	4cc0bc28ba35203007a97fd0e2468395	138	Pfam	PF07922	Glycosyltransferase family 52	4	110	2.4E-11	T	10-12-2025	IPR012477	Glycosyltransferase family 52	-	-
PROKKA_ERR478984_bin.9.faa_ODGKJLEI_01096	4cc0bc28ba35203007a97fd0e2468395	138	Gene3D	G3DSA:3.40.50.11110	-	3	137	1.6E-12	T	10-12-2025	-	-	-	-
PROKKA_ERR479158_bin.10.faa_NKBDMCMD_00104	c9526934b218982602284768af3310ce	369	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	26	324	7.0E-10	T	10-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
PROKKA_ERR479160_bin.5.faa_CKBGFFJC_00307	c9526934b218982602284768af3310ce	369	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	26	324	7.0E-10	T	10-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
PROKKA_ERR479286_bin.8.faa_NIFKOKJG_01119	d8f9e82f194941c3c6e68ba2b1f013e2	361	Gene3D	G3DSA:3.40.50.11110	-	218	329	3.8E-5	T	10-12-2025	-	-	-	-
PROKKA_ERR479286_bin.8.faa_NIFKOKJG_01119	d8f9e82f194941c3c6e68ba2b1f013e2	361	Pfam	PF07922	Glycosyltransferase family 52	114	313	9.6E-10	T	10-12-2025	IPR012477	Glycosyltransferase family 52	-	-
PROKKA_ERR479287_bin.14.faa_NDHIJLOM_00851	d8f9e82f194941c3c6e68ba2b1f013e2	361	Gene3D	G3DSA:3.40.50.11110	-	218	329	3.8E-5	T	10-12-2025	-	-	-	-
PROKKA_ERR479287_bin.14.faa_NDHIJLOM_00851	d8f9e82f194941c3c6e68ba2b1f013e2	361	Pfam	PF07922	Glycosyltransferase family 52	114	313	9.6E-10	T	10-12-2025	IPR012477	Glycosyltransferase family 52	-	-
PROKKA_ERR479288_bin.6.faa_KPMNKKPD_01142	d8f9e82f194941c3c6e68ba2b1f013e2	361	Gene3D	G3DSA:3.40.50.11110	-	218	329	3.8E-5	T	10-12-2025	-	-	-	-
PROKKA_ERR479288_bin.6.faa_KPMNKKPD_01142	d8f9e82f194941c3c6e68ba2b1f013e2	361	Pfam	PF07922	Glycosyltransferase family 52	114	313	9.6E-10	T	10-12-2025	IPR012477	Glycosyltransferase family 52	-	-
PROKKA_ERR479289_bin.13.faa_BKMHKPHH_01346	d8f9e82f194941c3c6e68ba2b1f013e2	361	Gene3D	G3DSA:3.40.50.11110	-	218	329	3.8E-5	T	10-12-2025	-	-	-	-
PROKKA_ERR479289_bin.13.faa_BKMHKPHH_01346	d8f9e82f194941c3c6e68ba2b1f013e2	361	Pfam	PF07922	Glycosyltransferase family 52	114	313	9.6E-10	T	10-12-2025	IPR012477	Glycosyltransferase family 52	-	-
PROKKA_ERR479102_bin.35.faa_JBBOPOGO_00410	179a2d59a32cf2a78076301e6d828bc9	359	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	4	260	0.11	T	10-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
PROKKA_ERR479069_bin.17.faa_JNOGCDOG_00085	179a2d59a32cf2a78076301e6d828bc9	359	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	4	260	0.11	T	10-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
PROKKA_ERR479067_bin.19.faa_FEDHNOPD_00271	179a2d59a32cf2a78076301e6d828bc9	359	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	4	260	0.11	T	10-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
PROKKA_ERR478966_bin.23.faa_AIDJIJBP_02190	179a2d59a32cf2a78076301e6d828bc9	359	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	4	260	0.11	T	10-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
PROKKA_ERR479070_bin.22.faa_ENHFHFDC_00322	179a2d59a32cf2a78076301e6d828bc9	359	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	4	260	0.11	T	10-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
PROKKA_ERR479068_bin.7.faa_FJHOJODL_00208	179a2d59a32cf2a78076301e6d828bc9	359	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	4	260	0.11	T	10-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
PROKKA_ERR479249_bin.12.faa_DKNJHJFG_01349	179a2d59a32cf2a78076301e6d828bc9	359	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	4	260	0.11	T	10-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
PROKKA_ERR479101_bin.10.faa_MOEGLILC_01909	179a2d59a32cf2a78076301e6d828bc9	359	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	4	260	0.11	T	10-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
PROKKA_ERR479174_bin.19.faa_ECCFNKAM_00963	8fdd6e33f5afc7ddb32b1690e57cbd08	389	Gene3D	G3DSA:3.40.50.11110	-	230	363	2.9E-7	T	10-12-2025	-	-	-	-
PROKKA_ERR479174_bin.19.faa_ECCFNKAM_00963	8fdd6e33f5afc7ddb32b1690e57cbd08	389	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	134	347	5.3E-11	T	10-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
PROKKA_ERR479050_bin.15.faa_HIHBMCIM_01374	8fdd6e33f5afc7ddb32b1690e57cbd08	389	Gene3D	G3DSA:3.40.50.11110	-	230	363	2.9E-7	T	10-12-2025	-	-	-	-
PROKKA_ERR479050_bin.15.faa_HIHBMCIM_01374	8fdd6e33f5afc7ddb32b1690e57cbd08	389	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	134	347	5.3E-11	T	10-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
PROKKA_ERR479051_bin.18.faa_ADBJEIFI_02618	8fdd6e33f5afc7ddb32b1690e57cbd08	389	Gene3D	G3DSA:3.40.50.11110	-	230	363	2.9E-7	T	10-12-2025	-	-	-	-
PROKKA_ERR479051_bin.18.faa_ADBJEIFI_02618	8fdd6e33f5afc7ddb32b1690e57cbd08	389	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	134	347	5.3E-11	T	10-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
PROKKA_ERR479173_bin.6.faa_PEEBCOCD_04924	8fdd6e33f5afc7ddb32b1690e57cbd08	389	Gene3D	G3DSA:3.40.50.11110	-	230	363	2.9E-7	T	10-12-2025	-	-	-	-
PROKKA_ERR479173_bin.6.faa_PEEBCOCD_04924	8fdd6e33f5afc7ddb32b1690e57cbd08	389	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	134	347	5.3E-11	T	10-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
PROKKA_ERR479052_bin.24.faa_ENCMGJEG_03322	8fdd6e33f5afc7ddb32b1690e57cbd08	389	Gene3D	G3DSA:3.40.50.11110	-	230	363	2.9E-7	T	10-12-2025	-	-	-	-
PROKKA_ERR479052_bin.24.faa_ENCMGJEG_03322	8fdd6e33f5afc7ddb32b1690e57cbd08	389	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	134	347	5.3E-11	T	10-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
PROKKA_ERR479062_bin.14.faa_OCMFMBLJ_00066	4ca3db0f334f7dd6892436367444dbac	465	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	219	399	0.086	T	10-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
PROKKA_ERR479139_bin.24.faa_GJBCGFFB_00895	98a0deba171a8cc4ecfd0986ec20a760	335	Gene3D	G3DSA:3.40.50.11110	-	200	304	4.1E-7	T	10-12-2025	-	-	-	-
PROKKA_ERR479139_bin.24.faa_GJBCGFFB_00895	98a0deba171a8cc4ecfd0986ec20a760	335	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	4	295	3.9E-5	T	10-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
PROKKA_ERR479139_bin.24.faa_GJBCGFFB_00895	98a0deba171a8cc4ecfd0986ec20a760	335	Coils	Coil	Coil	238	258	-	T	10-12-2025	-	-	-	-
PROKKA_ERR479138_bin.23.faa_LNKCGCNN_01515	98a0deba171a8cc4ecfd0986ec20a760	335	Gene3D	G3DSA:3.40.50.11110	-	200	304	4.1E-7	T	10-12-2025	-	-	-	-
PROKKA_ERR479138_bin.23.faa_LNKCGCNN_01515	98a0deba171a8cc4ecfd0986ec20a760	335	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	4	295	3.9E-5	T	10-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
PROKKA_ERR479138_bin.23.faa_LNKCGCNN_01515	98a0deba171a8cc4ecfd0986ec20a760	335	Coils	Coil	Coil	238	258	-	T	10-12-2025	-	-	-	-
PROKKA_ERR478963_bin.7.faa_BIEEPBPE_03339	0bb1df4b02ee0184fa9ffee1f20a8954	352	Gene3D	G3DSA:3.40.50.11110	-	205	350	1.3E-5	T	10-12-2025	-	-	-	-
PROKKA_ERR478963_bin.7.faa_BIEEPBPE_03339	0bb1df4b02ee0184fa9ffee1f20a8954	352	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	124	310	3.2E-5	T	10-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
PROKKA_ERR479197_bin.22.faa_CIGMLLNF_00140	0bb1df4b02ee0184fa9ffee1f20a8954	352	Gene3D	G3DSA:3.40.50.11110	-	205	350	1.3E-5	T	10-12-2025	-	-	-	-
PROKKA_ERR479197_bin.22.faa_CIGMLLNF_00140	0bb1df4b02ee0184fa9ffee1f20a8954	352	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	124	310	3.2E-5	T	10-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
PROKKA_ERR478962_bin.3.faa_PROKKA_ERR478962_bin.3.faa_IOPKIAHO_03345	0bb1df4b02ee0184fa9ffee1f20a8954	352	Gene3D	G3DSA:3.40.50.11110	-	205	350	1.3E-5	T	10-12-2025	-	-	-	-
PROKKA_ERR478962_bin.3.faa_PROKKA_ERR478962_bin.3.faa_IOPKIAHO_03345	0bb1df4b02ee0184fa9ffee1f20a8954	352	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	124	310	3.2E-5	T	10-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
PROKKA_ERR479210_bin.18.faa_OMMFCAGE_02973	0bb1df4b02ee0184fa9ffee1f20a8954	352	Gene3D	G3DSA:3.40.50.11110	-	205	350	1.3E-5	T	10-12-2025	-	-	-	-
PROKKA_ERR479210_bin.18.faa_OMMFCAGE_02973	0bb1df4b02ee0184fa9ffee1f20a8954	352	Pfam	PF07388	Alpha-2,8-polysialyltransferase (POLYST)	124	310	3.2E-5	T	10-12-2025	IPR010866	Alpha-2,8-polysialyltransferase	-	-
PROKKA_ERR479065_bin.21.faa_IOOLDFHJ_02042	fc28a814c4de0d1f13e768eafe4a8b7b	358	Coils	Coil	Coil	223	243	-	T	10-12-2025	-	-	-	-
PROKKA_ERR479065_bin.21.faa_IOOLDFHJ_02042	fc28a814c4de0d1f13e768eafe4a8b7b	358	Pfam	PF07922	Glycosyltransferase family 52	97	312	9.8E-9	T	10-12-2025	IPR012477	Glycosyltransferase family 52	-	-
PROKKA_ERR479049_bin.27.faa_PLGEJJMN_00828	0c2805edaaed26a48f229bcb06ec6432	361	Coils	Coil	Coil	219	246	-	T	10-12-2025	-	-	-	-
