GCF_036345175.1_protein.faa_WP_330292806.1	9c2f7dc1e8019dfe45188ae6cae9adef	229	PANTHER	PTHR43300	ACETYLTRANSFERASE	89	211	1.1E-22	T	24-01-2026	IPR050179	Transferase hexapeptide repeat	-	-
GCF_036345175.1_protein.faa_WP_330292806.1	9c2f7dc1e8019dfe45188ae6cae9adef	229	NCBIfam	TIGR03570	NeuD/PglB/VioB family sugar acetyltransferase	4	206	3.8E-53	T	24-01-2026	IPR020019	Acyltransferase PglD-like	-	-
GCF_036345175.1_protein.faa_WP_330292806.1	9c2f7dc1e8019dfe45188ae6cae9adef	229	CDD	cd03360	LbH_AT_putative	6	204	4.95844E-59	T	24-01-2026	IPR020019	Acyltransferase PglD-like	-	-
GCF_036345175.1_protein.faa_WP_330292806.1	9c2f7dc1e8019dfe45188ae6cae9adef	229	Pfam	PF17836	PglD N-terminal domain	4	82	5.7E-6	T	24-01-2026	IPR041561	PglD, N-terminal	-	-
GCF_036345175.1_protein.faa_WP_330292806.1	9c2f7dc1e8019dfe45188ae6cae9adef	229	SUPERFAMILY	SSF51161	Trimeric LpxA-like enzymes	2	213	1.52E-36	T	24-01-2026	IPR011004	Trimeric LpxA-like superfamily	-	-
GCF_036345175.1_protein.faa_WP_330292806.1	9c2f7dc1e8019dfe45188ae6cae9adef	229	Gene3D	G3DSA:2.160.10.10	Hexapeptide repeat proteins	89	221	2.4E-27	T	24-01-2026	-	-	-	-
GCF_036345175.1_protein.faa_WP_330292806.1	9c2f7dc1e8019dfe45188ae6cae9adef	229	Gene3D	G3DSA:3.40.50.20	-	2	85	2.9E-13	T	24-01-2026	-	-	-	-
GCF_024347515.1_protein.faa_WP_086711788.1	3867671d1288040b6992b688318ae21c	217	Pfam	PF17836	PglD N-terminal domain	10	89	5.1E-5	T	24-01-2026	IPR041561	PglD, N-terminal	-	-
GCF_024347515.1_protein.faa_WP_086711788.1	3867671d1288040b6992b688318ae21c	217	SUPERFAMILY	SSF51161	Trimeric LpxA-like enzymes	8	211	5.96E-39	T	24-01-2026	IPR011004	Trimeric LpxA-like superfamily	-	-
GCF_024347515.1_protein.faa_WP_086711788.1	3867671d1288040b6992b688318ae21c	217	Gene3D	G3DSA:2.160.10.10	Hexapeptide repeat proteins	96	214	2.1E-27	T	24-01-2026	-	-	-	-
