PROKKA_ERR1018293_M2-PK085A.SZAXPI017465-43_bin.8.faa_BNLNIBJK_04995	1c8932f126651542e0f738bcbd52263c	227	CDD	cd02513	CMP-NeuAc_Synthase	2	214	1.20467E-71	T	19-01-2026	-	-	-	-
PROKKA_ERR1018293_M2-PK085A.SZAXPI017465-43_bin.8.faa_BNLNIBJK_04995	1c8932f126651542e0f738bcbd52263c	227	Gene3D	G3DSA:3.90.550.10	Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A	1	220	7.7E-56	T	19-01-2026	IPR029044	Nucleotide-diphospho-sugar transferases	-	-
PROKKA_ERR1018293_M2-PK085A.SZAXPI017465-43_bin.8.faa_BNLNIBJK_04995	1c8932f126651542e0f738bcbd52263c	227	Pfam	PF02348	Cytidylyltransferase	5	213	6.1E-17	T	19-01-2026	IPR003329	Acylneuraminate cytidylyltransferase	-	-
PROKKA_ERR1018293_M2-PK085A.SZAXPI017465-43_bin.8.faa_BNLNIBJK_04995	1c8932f126651542e0f738bcbd52263c	227	PANTHER	PTHR21485	HAD SUPERFAMILY MEMBERS CMAS AND KDSC	2	223	3.1E-42	T	19-01-2026	IPR050793	CMP-NeuNAc synthase	-	-
PROKKA_ERR1018293_M2-PK085A.SZAXPI017465-43_bin.8.faa_BNLNIBJK_04995	1c8932f126651542e0f738bcbd52263c	227	SUPERFAMILY	SSF53448	Nucleotide-diphospho-sugar transferases	1	221	1.33E-40	T	19-01-2026	IPR029044	Nucleotide-diphospho-sugar transferases	-	-
PROKKA_ERR1018297_MSC6A.SZAXPI017580-90_bin.20.faa_EJKOELCH_01058	e3ab6d60322f25dd20986fc4370627df	251	CDD	cd02517	CMP-KDO-Synthetase	2	245	2.10879E-130	T	19-01-2026	IPR004528	3-deoxy-D-manno-octulosonate cytidylyltransferase	-	-
PROKKA_ERR1018297_MSC6A.SZAXPI017580-90_bin.20.faa_EJKOELCH_01058	e3ab6d60322f25dd20986fc4370627df	251	NCBIfam	NF003950	3-deoxy-manno-octulosonate cytidylyltransferase	1	249	9.7E-71	T	19-01-2026	-	-	-	-
PROKKA_ERR1018297_MSC6A.SZAXPI017580-90_bin.20.faa_EJKOELCH_01058	e3ab6d60322f25dd20986fc4370627df	251	NCBIfam	TIGR00466	3-deoxy-manno-octulosonate cytidylyltransferase	1	240	1.7E-61	T	19-01-2026	IPR004528	3-deoxy-D-manno-octulosonate cytidylyltransferase	-	-
PROKKA_ERR1018297_MSC6A.SZAXPI017580-90_bin.20.faa_EJKOELCH_01058	e3ab6d60322f25dd20986fc4370627df	251	SUPERFAMILY	SSF53448	Nucleotide-diphospho-sugar transferases	1	248	1.04E-56	T	19-01-2026	IPR029044	Nucleotide-diphospho-sugar transferases	-	-
PROKKA_ERR1018297_MSC6A.SZAXPI017580-90_bin.20.faa_EJKOELCH_01058	e3ab6d60322f25dd20986fc4370627df	251	NCBIfam	NF003952	3-deoxy-manno-octulosonate cytidylyltransferase	1	247	3.2E-90	T	19-01-2026	-	-	-	-
PROKKA_ERR1018297_MSC6A.SZAXPI017580-90_bin.20.faa_EJKOELCH_01058	e3ab6d60322f25dd20986fc4370627df	251	Gene3D	G3DSA:3.90.550.10	Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A	3	249	3.5E-81	T	19-01-2026	IPR029044	Nucleotide-diphospho-sugar transferases	-	-
