98.9796 lic3X_final_auto_GCF_000009085.1_protein_output.tsv
20.2091 lic3X_final_auto_GCF_000012865.1_protein_output.tsv
11.2583 lic3X_final_auto_GCF_000016305.1_protein_output.tsv
98.9796 lic3X_final_auto_GCF_000025425.1_protein_output.tsv
11.2583 lic3X_final_auto_GCF_000025465.1_protein_output.tsv
20.6897 lic3X_final_auto_GCF_000050405.1_protein_output.tsv
14.8289 lic3X_final_auto_GCF_000091465.1_protein_output.tsv
77.1084 lic3X_final_auto_GCF_000147335.1_protein_output.tsv
74.7664 lic3X_final_auto_GCF_000152165.1_protein_output.tsv
7.29167 lic3X_final_auto_GCF_000172795.2_protein_output.tsv
74.7664 lic3X_final_auto_GCF_000191485.1_protein_output.tsv
74.7664 lic3X_final_auto_GCF_000191505.1_protein_output.tsv
74.7664 lic3X_final_auto_GCF_000196295.1_protein_output.tsv
84.5333 lic3X_final_auto_GCF_000224535.1_protein_output.tsv
8.82353 lic3X_final_auto_GCF_000225265.1_protein_output.tsv
14.7368 lic3X_final_auto_GCF_000235605.1_protein_output.tsv
8.96785 lic3X_final_auto_GCF_000237205.1_protein_output.tsv
9.76362 lic3X_final_auto_GCF_000242635.2_protein_output.tsv
1.74825 lic3X_final_auto_GCF_000253035.1_protein_output.tsv
93.2153 lic3X_final_auto_GCF_000277385.1_protein_output.tsv
11.2583 lic3X_final_auto_GCF_000294365.1_protein_output.tsv
98.9796 lic3X_final_auto_GCF_000302555.5_protein_output.tsv
70.1493 lic3X_final_auto_GCF_000316605.1_protein_output.tsv
8.82353 lic3X_final_auto_GCF_000334875.3_protein_output.tsv
6.10169 lic3X_final_auto_GCF_000349975.1_protein_output.tsv
11.2583 lic3X_final_auto_GCF_000364385.3_protein_output.tsv
4.12979 lic3X_final_auto_GCF_000604065.3_protein_output.tsv
13.0769 lic3X_final_auto_GCF_000632815.1_protein_output.tsv
13.0769 lic3X_final_auto_GCF_000632905.1_protein_output.tsv
97.3373 lic3X_final_auto_GCF_000698365.1_protein_output.tsv
