88.6503 PF06002_GCF_000012185.1_protein_output.tsv
9.79021 PF06002_GCF_000012325.1_protein_output.tsv
25.2366 PF06002_GCF_000014505.1_protein_output.tsv
99.3127 PF06002_GCF_000015525.1_protein_output.tsv
24.5742 PF06002_GCF_000017025.1_protein_output.tsv
24.3346 PF06002_GCF_000019045.1_protein_output.tsv
24.5742 PF06002_GCF_000020345.1_protein_output.tsv
18.2857 PF06002_GCF_000021185.1_protein_output.tsv
13.5 PF06002_GCF_000024205.1_protein_output.tsv
27.8409 PF06002_GCF_000025925.1_protein_output.tsv
10.8025 PF06002_GCF_000026405.1_protein_output.tsv
86.121 PF06002_GCF_000091985.1_protein_output.tsv
7.81841 PF06002_GCF_000143985.1_protein_output.tsv
58.2656 PF06002_GCF_000148915.1_protein_output.tsv
2.88521 PF06002_GCF_000152165.1_protein_output.tsv
88.9571 PF06002_GCF_000165525.1_protein_output.tsv
29.595 PF06002_GCF_000174395.2_protein_output.tsv
19.214 PF06002_GCF_000176915.2_protein_output.tsv
61.6667 PF06002_GCF_000185885.1_protein_output.tsv
43.4524 PF06002_GCF_000186265.1_protein_output.tsv
89.441 PF06002_GCF_000197875.1_protein_output.tsv
89.441 PF06002_GCF_000200475.1_protein_output.tsv
15.6146 PF06002_GCF_000210875.1_protein_output.tsv
25.7396 PF06002_GCF_000225325.1_protein_output.tsv
37.069 PF06002_GCF_000271325.1_protein_output.tsv
96.5986 PF06002_GCF_000304375.1_protein_output.tsv
30.5221 PF06002_GCF_000310105.2_protein_output.tsv
43.3526 PF06002_GCF_000347635.1_protein_output.tsv
55.1181 PF06002_GCF_000376545.2_protein_output.tsv
96.5986 PF06002_GCF_000466105.2_protein_output.tsv
25.2366 PF06002_GCF_000496265.1_protein_output.tsv
9.46502 PF06002_GCF_000758705.1_protein_output.tsv
5.30973 PF06002_GCF_000767615.3_protein_output.tsv
25.5639 PF06002_GCF_000807175.1_protein_output.tsv
96.3333 PF06002_GCF_000816265.1_protein_output.tsv
96.5986 PF06002_GCF_000835345.1_protein_output.tsv
11.257 PF06002_GCF_000876525.1_protein_output.tsv
17.1315 PF06002_GCF_001028645.1_protein_output.tsv
27.7946 PF06002_GCF_001050435.1_protein_output.tsv
99.3127 PF06002_GCF_001299565.1_protein_output.tsv
99.3127 PF06002_GCF_001299595.1_protein_output.tsv
22.7027 PF06002_GCF_001483965.1_protein_output.tsv
18.9349 PF06002_GCF_001523745.2_protein_output.tsv
99.3127 PF06002_GCF_001686905.1_protein_output.tsv
2.82036 PF06002_GCF_001697405.1_protein_output.tsv
3.21454 PF06002_GCF_001697445.1_protein_output.tsv
2.82036 PF06002_GCF_001697705.1_protein_output.tsv
2.82036 PF06002_GCF_001697745.1_protein_output.tsv
2.82036 PF06002_GCF_001697805.1_protein_output.tsv
3.50343 PF06002_GCF_001698065.1_protein_output.tsv
3.21454 PF06002_GCF_001698105.1_protein_output.tsv
70 PF06002_GCF_001712815.1_protein_output.tsv
29.595 PF06002_GCF_001720945.1_protein_output.tsv
29.595 PF06002_GCF_001721065.1_protein_output.tsv
96.6997 PF06002_GCF_001721885.1_protein_output.tsv
24.0291 PF06002_GCF_001735765.2_protein_output.tsv
96.5986 PF06002_GCF_001870085.1_protein_output.tsv
96.6997 PF06002_GCF_001874445.1_protein_output.tsv
18.7067 PF06002_GCF_001879625.1_protein_output.tsv
